# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl1;60;1440224124;eth0;915.00;572.07;7761.46;38.75;0.00;0.00;0.00
pgxl1;60;1440224124;lo;14.92;14.92;3.24;3.24;0.00;0.00;0.00
pgxl1;60;1440224184;eth0;1268.72;836.43;10926.27;56.16;0.00;0.00;0.00
pgxl1;60;1440224184;lo;13.60;13.60;2.56;2.56;0.00;0.00;0.00
pgxl1;60;1440224244;eth0;1215.43;857.90;10504.44;58.16;0.00;0.00;0.00
pgxl1;60;1440224244;lo;14.02;14.02;2.69;2.69;0.00;0.00;0.00
pgxl1;60;1440224304;eth0;1241.45;920.47;10735.67;62.65;0.00;0.00;0.00
pgxl1;60;1440224304;lo;14.12;14.12;2.64;2.64;0.00;0.00;0.00
pgxl1;60;1440224364;eth0;1225.67;950.95;10583.46;130.54;0.00;0.00;0.00
pgxl1;60;1440224364;lo;13.17;13.17;2.70;2.70;0.00;0.00;0.00
pgxl1;60;1440224424;eth0;1225.72;877.72;10617.04;88.59;0.00;0.00;0.00
pgxl1;60;1440224424;lo;15.08;15.08;2.58;2.58;0.00;0.00;0.00
pgxl1;60;1440224484;eth0;1258.15;905.17;10914.28;61.56;0.00;0.00;0.00
pgxl1;60;1440224484;lo;8.87;8.87;1.84;1.84;0.00;0.00;0.00
pgxl1;60;1440224544;eth0;1190.52;837.75;10321.86;85.87;0.00;0.00;0.00
pgxl1;60;1440224544;lo;7.75;7.75;1.68;1.68;0.00;0.00;0.00
pgxl1;60;1440224604;eth0;1269.33;910.87;10945.67;127.58;0.00;0.00;0.00
pgxl1;60;1440224604;lo;6.33;6.33;1.48;1.48;0.00;0.00;0.00
pgxl1;60;1440224664;eth0;1259.47;902.82;10894.61;62.66;0.00;0.00;0.00
pgxl1;60;1440224664;lo;5.33;5.33;1.19;1.19;0.00;0.00;0.00
pgxl1;60;1440224724;eth0;1230.98;881.47;10557.85;59.56;0.00;0.00;0.00
pgxl1;60;1440224724;lo;14.77;14.77;2.61;2.61;0.00;0.00;0.00
pgxl1;60;1440224784;eth0;1239.62;877.62;10568.55;59.06;0.00;0.00;0.00
pgxl1;60;1440224784;lo;11.75;11.75;2.04;2.04;0.00;0.00;0.00
pgxl1;60;1440224844;eth0;1231.60;875.82;10509.28;58.86;0.00;0.00;0.00
pgxl1;60;1440224844;lo;6.97;6.97;1.52;1.52;0.00;0.00;0.00
pgxl1;60;1440224904;eth0;1241.45;873.45;10571.36;116.91;0.00;0.00;0.00
pgxl1;60;1440224904;lo;6.12;6.12;1.46;1.46;0.00;0.00;0.00
pgxl1;60;1440224964;eth0;1055.07;827.45;8569.47;54.23;0.00;0.00;0.00
pgxl1;60;1440224964;lo;6.68;6.68;1.60;1.60;0.00;0.00;0.00
pgxl1;60;1440225024;eth0;842.65;519.30;7084.56;34.07;0.00;0.00;0.00
pgxl1;60;1440225024;lo;13.27;13.27;2.46;2.46;0.00;0.00;0.00
pgxl1;60;1440225084;eth0;1024.88;813.48;8327.20;53.14;0.00;0.00;0.00
