Linux 3.10.0-229.el7.x86_64 (pgxl1) 	08/22/2015 	_x86_64_	(4 CPU)

02:14:24 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:15:24 AM     all      7.80      0.00      2.54      1.26      0.06     88.33
02:16:24 AM     all      7.43      0.00      1.44      2.13      0.09     88.92
02:17:24 AM     all     12.83      0.00      1.45      2.76      0.08     82.89
02:18:24 AM     all     13.87      0.00      1.51      3.47      0.07     81.07
02:19:24 AM     all     11.37      0.00      1.50      4.48      0.08     82.58
02:20:24 AM     all     11.16      0.00      1.65      9.29      0.09     77.81
02:21:24 AM     all     48.15      0.00      2.80      4.53      0.06     44.46
02:22:24 AM     all     42.02      0.00      2.14      9.48      0.07     46.30
02:23:24 AM     all     35.02      0.00      1.92      5.93      0.08     57.05
02:24:24 AM     all      5.64      0.00      1.54      3.05      0.09     89.67
02:25:24 AM     all      5.86      0.00      1.64      3.87      0.10     88.53
02:26:24 AM     all      6.12      0.00      1.66      5.89      0.09     86.24
02:27:24 AM     all     14.90      0.00      2.44      3.08      0.09     79.50
02:28:24 AM     all     26.23      0.00      1.50      3.00      0.10     69.17
02:29:24 AM     all     44.13      0.00      3.79      7.23      0.10     44.75
02:30:24 AM     all     50.68      0.00      2.99     22.06      0.06     24.20
02:31:24 AM     all     63.66      0.00      4.40     10.86      0.06     21.01
02:32:24 AM     all     59.32      0.00      3.53      4.69      0.08     32.39
02:33:24 AM     all     59.04      0.00      1.27      1.29      0.08     38.33
02:34:24 AM     all     33.14      0.00      1.15      2.74      0.11     62.86
02:35:24 AM     all      9.59      0.00      0.92      2.09      0.12     87.29
02:36:24 AM     all      5.23      0.00      0.83      2.34      0.12     91.47
02:37:24 AM     all      5.21      0.00      0.86      2.14      0.12     91.67
02:38:24 AM     all      5.25      0.00      0.85      2.06      0.12     91.71
02:39:24 AM     all      5.38      0.00      0.95      1.92      0.13     91.63
02:40:24 AM     all      5.56      0.00      1.00      2.12      0.12     91.20
02:41:24 AM     all      6.14      0.00      0.99      2.58      0.13     90.15
02:42:24 AM     all      5.77      0.00      0.89      2.46      0.12     90.75
02:43:24 AM     all      5.74      0.00      0.88      1.25      0.12     92.00
02:44:24 AM     all      5.81      0.00      0.94      2.32      0.12     90.82
02:45:24 AM     all     23.49      0.00      1.55      2.38      0.11     72.48
02:46:24 AM     all     32.28      0.00      2.90     39.52      0.04     25.25
02:47:24 AM     all     30.89      0.00      1.98     27.81      0.04     39.27
02:48:24 AM     all     48.94      0.00      7.90      8.80      0.03     34.33
02:49:24 AM     all     80.84      0.00     11.74      1.69      0.01      5.72
02:50:24 AM     all     77.60      0.00      3.93     12.39      0.02      6.06
02:51:24 AM     all     19.99      0.00      1.85     41.35      0.04     36.77
02:52:24 AM     all      0.24      0.00      0.99     10.21      0.02     88.54
02:53:24 AM     all      0.60      0.00      0.95     24.36      0.04     74.04
02:54:24 AM     all      0.76      0.00      0.99     23.44      0.04     74.77
02:55:24 AM     all      1.01      0.00      1.14     24.54      0.05     73.27
02:56:24 AM     all     11.47      0.00      2.12     11.39      0.03     74.99
02:57:24 AM     all     19.93      0.00      0.17      0.03      0.00     79.87
