# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl8;60;1440225084;eth0;1193.03;763.53;10016.41;49.84;0.00;0.00;0.00
pgxl8;60;1440225084;lo;15.37;15.37;2.56;2.56;0.00;0.00;0.00
pgxl8;60;1440225144;eth0;980.83;901.38;7832.87;58.78;0.00;0.00;0.00
pgxl8;60;1440225144;lo;11.63;11.63;1.97;1.97;0.00;0.00;0.00
pgxl8;60;1440225204;eth0;980.87;937.77;7815.71;61.02;0.00;0.00;0.00
pgxl8;60;1440225204;lo;5.18;5.18;1.16;1.16;0.00;0.00;0.00
pgxl8;60;1440225264;eth0;1050.30;1013.90;8356.71;96.65;0.00;0.00;0.00
pgxl8;60;1440225264;lo;5.05;5.05;1.24;1.24;0.00;0.00;0.00
pgxl8;60;1440225324;eth0;979.92;948.42;7794.82;103.43;0.00;0.00;0.00
pgxl8;60;1440225324;lo;8.48;8.48;1.65;1.65;0.00;0.00;0.00
pgxl8;60;1440225384;eth0;979.58;945.77;7807.53;61.45;0.00;0.00;0.00
pgxl8;60;1440225384;lo;4.20;4.20;0.99;0.99;0.00;0.00;0.00
pgxl8;60;1440225444;eth0;978.92;946.62;7802.33;61.49;0.00;0.00;0.00
pgxl8;60;1440225444;lo;4.15;4.15;0.99;0.99;0.00;0.00;0.00
pgxl8;60;1440225504;eth0;979.33;946.60;7804.61;61.48;0.00;0.00;0.00
pgxl8;60;1440225504;lo;4.28;4.28;0.99;0.99;0.00;0.00;0.00
pgxl8;60;1440225564;eth0;980.95;948.20;7816.36;61.63;0.00;0.00;0.00
pgxl8;60;1440225564;lo;4.63;4.63;1.04;1.04;0.00;0.00;0.00
pgxl8;60;1440225624;eth0;984.17;953.72;7811.21;62.56;0.00;0.00;0.00
pgxl8;60;1440225624;lo;7.38;7.38;1.44;1.44;0.00;0.00;0.00
pgxl8;60;1440225684;eth0;1048.92;1014.72;8359.04;65.90;0.00;0.00;0.00
pgxl8;60;1440225684;lo;4.15;4.15;0.99;0.99;0.00;0.00;0.00
pgxl8;60;1440225744;eth0;981.70;949.98;7825.98;61.73;0.00;0.00;0.00
pgxl8;60;1440225744;lo;4.05;4.05;0.98;0.98;0.00;0.00;0.00
pgxl8;60;1440225804;eth0;980.45;949.28;7815.21;61.67;0.00;0.00;0.00
pgxl8;60;1440225804;lo;4.17;4.17;0.99;0.99;0.00;0.00;0.00
pgxl8;60;1440225864;eth0;983.40;951.57;7837.80;61.81;0.00;0.00;0.00
pgxl8;60;1440225864;lo;4.20;4.20;1.04;1.04;0.00;0.00;0.00
pgxl8;60;1440225924;eth0;912.78;881.15;7264.90;57.38;0.00;0.00;0.00
pgxl8;60;1440225924;lo;12.32;12.32;2.40;2.40;0.00;0.00;0.00
pgxl8;60;1440225984;eth0;1.52;1.47;0.15;0.55;0.00;0.00;0.00
pgxl8;60;1440225984;lo;8.73;8.73;1.54;1.54;0.00;0.00;0.00
pgxl8;60;1440226044;eth0;1.48;1.72;0.14;0.57;0.00;0.00;0.00
pgxl8;60;1440226044;lo;5.45;5.45;1.07;1.07;0.00;0.00;0.00
pgxl8;60;1440226104;eth0;2.68;2.70;0.26;0.69;0.00;0.00;0.00
pgxl8;60;1440226104;lo;5.97;5.97;1.31;1.31;0.00;0.00;0.00
pgxl8;60;1440226164;eth0;1.70;1.60;0.16;0.55;0.00;0.00;0.00
pgxl8;60;1440226164;lo;7.65;7.65;1.45;1.45;0.00;0.00;0.00
pgxl8;60;1440226224;eth0;2.07;2.08;0.19;0.63;0.00;0.00;0.00
pgxl8;60;1440226224;lo;12.55;12.55;2.13;2.13;0.00;0.00;0.00
pgxl8;60;1440226284;eth0;1.88;2.05;0.17;0.60;0.00;0.00;0.00
pgxl8;60;1440226284;lo;14.21;14.21;2.38;2.38;0.00;0.00;0.00
pgxl8;60;1440226344;eth0;2.38;2.37;0.21;0.63;0.00;0.00;0.00
pgxl8;60;1440226344;lo;12.78;12.78;2.24;2.24;0.00;0.00;0.00
pgxl8;60;1440226404;eth0;2.00;1.75;0.25;0.64;0.00;0.00;0.00
pgxl8;60;1440226404;lo;4.85;4.85;1.15;1.15;0.00;0.00;0.00
pgxl8;60;1440226464;eth0;1.50;1.30;0.13;0.55;0.00;0.00;0.00
pgxl8;60;1440226464;lo;4.07;4.07;0.96;0.96;0.00;0.00;0.00
pgxl8;60;1440226524;eth0;1.77;1.48;0.15;0.54;0.00;0.00;0.00
pgxl8;60;1440226524;lo;11.82;11.82;1.98;1.98;0.00;0.00;0.00
pgxl8;60;1440226584;eth0;1.62;1.47;0.14;0.53;0.00;0.00;0.00
pgxl8;60;1440226584;lo;13.88;13.88;2.25;2.25;0.00;0.00;0.00
pgxl8;60;1440226644;eth0;1.62;1.37;0.14;0.52;0.00;0.00;0.00
pgxl8;60;1440226644;lo;6.73;6.73;1.37;1.37;0.00;0.00;0.00
