# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
pgxl8;60;1440224124;xvda;114.07;238.53;26796.68;237.01;3.06;26.86;0.44;5.00
pgxl8;60;1440224124;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440224184;xvda;229.23;110.53;55614.53;243.09;8.94;38.81;0.44;9.97
pgxl8;60;1440224184;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440224244;xvda;260.62;0.53;62856.88;241.19;14.26;53.24;0.48;12.58
pgxl8;60;1440224244;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440224304;xvda;235.63;0.53;56320.23;239.02;18.70;81.20;0.60;14.05
pgxl8;60;1440224304;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440224364;xvda;306.93;5.87;71553.28;233.14;22.49;73.27;0.55;16.98
pgxl8;60;1440224364;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440224424;xvda;364.62;0.27;81924.03;224.69;47.17;129.38;0.78;28.34
pgxl8;60;1440224424;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440224484;xvda;376.78;0.53;87811.70;233.06;37.35;99.13;0.70;26.52
pgxl8;60;1440224484;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440224544;xvda;414.90;25.73;95356.93;229.89;24.58;59.22;0.51;21.15
pgxl8;60;1440224544;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440224604;xvda;397.20;0.00;95057.72;239.32;33.09;83.34;0.66;26.18
pgxl8;60;1440224604;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440224664;xvda;353.00;0.00;78635.65;222.76;16.42;44.01;0.44;15.60
pgxl8;60;1440224664;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440224724;xvda;400.00;0.00;90135.12;225.34;29.41;75.69;0.61;24.54
pgxl8;60;1440224724;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440224784;xvda;423.48;0.00;91044.55;214.99;25.52;60.33;0.52;22.14
pgxl8;60;1440224784;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440224844;xvda;325.02;53.60;79244.75;243.98;18.28;56.26;0.47;15.38
pgxl8;60;1440224844;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440224904;xvda;297.67;31.60;71054.43;238.81;28.24;94.87;0.65;19.43
pgxl8;60;1440224904;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440224964;xvda;415.68;7.20;98643.12;237.32;50.34;119.76;0.67;27.89
pgxl8;60;1440224964;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440225024;xvda;702.52;0.00;169445.53;241.20;242.69;343.54;1.42;100.00
pgxl8;60;1440225024;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl8;60;1440225084;xvda;512.70;6.13;120690.70;235.41;107.21;212.81;0.99;50.65
pgxl8;60;1440225084;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
