ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
946684800,1722,10,pgxc,10.87.3.185,50314,2015-08-22 02:59:58.912613-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.601944-04,f,Remote Subplan,active,2015-08-22 03:00:23.637461-04
946684800,1723,10,pgxc,10.87.3.206,35073,2015-08-22 02:59:58.912755-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.60233-04,f,Remote Subplan,active,2015-08-22 03:00:23.636927-04
946684800,1724,10,pgxc,10.95.141.120,56360,2015-08-22 02:59:58.913164-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.602492-04,f,Remote Subplan,active,2015-08-22 03:00:23.662783-04
946684800,1725,10,pgxc,10.223.4.4,48493,2015-08-22 02:59:58.916844-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.602334-04,f,Remote Subplan,active,2015-08-22 03:00:23.642263-04
946684800,1726,10,pgxc,10.92.9.245,46930,2015-08-22 02:59:58.917287-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.602373-04,f,Remote Subplan,active,2015-08-22 03:00:23.636168-04
946684800,1727,10,pgxc,10.94.132.84,56038,2015-08-22 02:59:58.917824-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.602973-04,f,Remote Subplan,active,2015-08-22 03:00:23.636405-04
946684800,1738,10,psql,10.93.131.148,44777,2015-08-22 03:00:57.345265-04,,2015-08-22 03:00:57.363949-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:00:57.363951-04
946684800,1740,10,psql,10.93.131.148,44790,2015-08-22 03:00:57.352372-04,,2015-08-22 03:00:57.36036-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:00:57.360363-04
946684800,1739,10,psql,10.93.131.148,44785,2015-08-22 03:00:57.34968-04,,2015-08-22 03:00:57.362635-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:00:57.362638-04
946684800,1741,10,psql,10.93.131.148,44792,2015-08-22 03:00:57.353346-04,,2015-08-22 03:00:57.360681-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:00:57.360684-04
946684800,1742,10,psql,10.93.131.148,44795,2015-08-22 03:00:57.358131-04,,2015-08-22 03:00:57.363021-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:00:57.363024-04
946684800,1686,10,pgxc,10.93.131.148,44616,2015-08-22 02:58:57.28848-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.783443-04,f,Remote Subplan,active,2015-08-22 03:01:36.828622-04
946684800,1720,10,pgxc,10.87.8.227,36404,2015-08-22 02:59:58.69247-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776466-04,f,Remote Subplan,active,2015-08-22 03:01:36.830081-04
946684800,1721,10,pgxc,10.87.3.232,54246,2015-08-22 02:59:58.698068-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776508-04,f,Remote Subplan,active,2015-08-22 03:01:36.828696-04
946684800,1722,10,pgxc,10.87.3.185,50314,2015-08-22 02:59:58.912613-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776282-04,f,Remote Subplan,active,2015-08-22 03:01:36.829142-04
946684800,1723,10,pgxc,10.87.3.206,35073,2015-08-22 02:59:58.912755-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.777047-04,f,Remote Subplan,active,2015-08-22 03:01:36.829317-04
946684800,1724,10,pgxc,10.95.141.120,56360,2015-08-22 02:59:58.913164-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776372-04,f,Remote Subplan,active,2015-08-22 03:01:36.83008-04
946684800,1725,10,pgxc,10.223.4.4,48493,2015-08-22 02:59:58.916844-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776572-04,f,Remote Subplan,active,2015-08-22 03:01:36.829327-04
946684800,1726,10,pgxc,10.92.9.245,46930,2015-08-22 02:59:58.917287-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.777295-04,f,Remote Subplan,active,2015-08-22 03:01:36.830955-04
946684800,1727,10,pgxc,10.94.132.84,56038,2015-08-22 02:59:58.917824-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.851445-04,f,Remote Subplan,active,2015-08-22 03:01:36.902984-04
946684800,1764,10,pgxc,10.87.3.185,50336,2015-08-22 03:01:36.887455-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:54.166243-04,f,Remote Subplan,active,2015-08-22 03:01:57.293397-04
946684800,1765,10,pgxc,10.223.4.4,48516,2015-08-22 03:01:36.888344-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:54.246498-04,f,Remote Subplan,active,2015-08-22 03:01:57.376097-04
946684800,1766,10,pgxc,10.87.3.206,35094,2015-08-22 03:01:36.888532-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:54.194639-04,f,Remote Subplan,active,2015-08-22 03:01:57.321725-04
946684800,1767,10,pgxc,10.92.9.245,46954,2015-08-22 03:01:36.888952-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:54.233014-04,f,Remote Subplan,active,2015-08-22 03:01:57.363848-04
946684800,1768,10,pgxc,10.95.141.120,56383,2015-08-22 03:01:36.889134-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:54.239428-04,f,Remote Subplan,active,2015-08-22 03:01:57.36675-04
946684800,1769,10,pgxc,10.87.8.227,36428,2015-08-22 03:01:36.898776-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:54.214101-04,f,Remote Subplan,active,2015-08-22 03:01:57.353641-04
946684800,1770,10,pgxc,10.87.3.232,54270,2015-08-22 03:01:36.899436-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:54.149378-04,f,Remote Subplan,active,2015-08-22 03:01:57.287973-04
946684800,1771,10,pgxc,10.94.132.84,56062,2015-08-22 03:01:37.894586-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:53.20588-04,f,Remote Subplan,active,2015-08-22 03:01:57.339805-04
946684800,1775,10,psql,10.93.131.148,44849,2015-08-22 03:01:57.366214-04,,2015-08-22 03:01:57.377911-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:01:57.377915-04
946684800,1777,10,psql,10.93.131.148,44854,2015-08-22 03:01:57.370251-04,,2015-08-22 03:01:57.378166-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:01:57.378168-04
946684800,1774,10,psql,10.93.131.148,44848,2015-08-22 03:01:57.365975-04,,2015-08-22 03:01:57.380346-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:01:57.380349-04
946684800,1773,10,psql,10.93.131.148,44843,2015-08-22 03:01:57.363145-04,,2015-08-22 03:01:57.380616-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:01:57.38062-04
946684800,1686,10,pgxc,10.93.131.148,44616,2015-08-22 02:58:57.28848-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.783443-04,f,Remote Subplan,active,2015-08-22 03:01:36.828622-04
946684800,1720,10,pgxc,10.87.8.227,36404,2015-08-22 02:59:58.69247-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776466-04,f,Remote Subplan,active,2015-08-22 03:01:36.830081-04
946684800,1721,10,pgxc,10.87.3.232,54246,2015-08-22 02:59:58.698068-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776508-04,f,Remote Subplan,active,2015-08-22 03:01:36.828696-04
946684800,1722,10,pgxc,10.87.3.185,50314,2015-08-22 02:59:58.912613-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776282-04,f,Remote Subplan,active,2015-08-22 03:01:36.829142-04
946684800,1723,10,pgxc,10.87.3.206,35073,2015-08-22 02:59:58.912755-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.777047-04,f,Remote Subplan,active,2015-08-22 03:01:36.829317-04
946684800,1724,10,pgxc,10.95.141.120,56360,2015-08-22 02:59:58.913164-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776372-04,f,Remote Subplan,active,2015-08-22 03:01:36.83008-04
946684800,1725,10,pgxc,10.223.4.4,48493,2015-08-22 02:59:58.916844-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776572-04,f,Remote Subplan,active,2015-08-22 03:01:36.829327-04
946684800,1726,10,pgxc,10.92.9.245,46930,2015-08-22 02:59:58.917287-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.777295-04,f,Remote Subplan,active,2015-08-22 03:01:36.830955-04
946684800,1727,10,pgxc,10.94.132.84,56038,2015-08-22 02:59:58.917824-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.851445-04,f,Remote Subplan,active,2015-08-22 03:01:36.902984-04
946684800,1764,10,pgxc,10.87.3.185,50336,2015-08-22 03:01:36.887455-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:02:54.20161-04,f,Remote Subplan,active,2015-08-22 03:02:57.328764-04
946684800,1765,10,pgxc,10.223.4.4,48516,2015-08-22 03:01:36.888344-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:02:54.242105-04,f,Remote Subplan,active,2015-08-22 03:02:57.371704-04
946684800,1766,10,pgxc,10.87.3.206,35094,2015-08-22 03:01:36.888532-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:02:54.188216-04,f,Remote Subplan,active,2015-08-22 03:02:57.315302-04
946684800,1767,10,pgxc,10.92.9.245,46954,2015-08-22 03:01:36.888952-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:02:54.231195-04,f,Remote Subplan,active,2015-08-22 03:02:57.362029-04
946684800,1768,10,pgxc,10.95.141.120,56383,2015-08-22 03:01:36.889134-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:02:54.183606-04,f,Remote Subplan,active,2015-08-22 03:02:57.310927-04
946684800,1769,10,pgxc,10.87.8.227,36428,2015-08-22 03:01:36.898776-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:02:54.186246-04,f,Remote Subplan,active,2015-08-22 03:02:57.325787-04
946684800,1770,10,pgxc,10.87.3.232,54270,2015-08-22 03:01:36.899436-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:02:54.17304-04,f,Remote Subplan,active,2015-08-22 03:02:57.311635-04
946684800,1771,10,pgxc,10.94.132.84,56062,2015-08-22 03:01:37.894586-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:02:53.191678-04,f,Remote Subplan,active,2015-08-22 03:02:57.325603-04
946684800,1783,10,psql,10.93.131.148,44902,2015-08-22 03:02:57.370938-04,,2015-08-22 03:02:57.378346-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:02:57.378348-04
946684800,1686,10,pgxc,10.93.131.148,44616,2015-08-22 02:58:57.28848-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.783443-04,f,Remote Subplan,active,2015-08-22 03:01:36.828622-04
946684800,1720,10,pgxc,10.87.8.227,36404,2015-08-22 02:59:58.69247-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776466-04,f,Remote Subplan,active,2015-08-22 03:01:36.830081-04
946684800,1721,10,pgxc,10.87.3.232,54246,2015-08-22 02:59:58.698068-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776508-04,f,Remote Subplan,active,2015-08-22 03:01:36.828696-04
946684800,1722,10,pgxc,10.87.3.185,50314,2015-08-22 02:59:58.912613-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776282-04,f,Remote Subplan,active,2015-08-22 03:01:36.829142-04
946684800,1723,10,pgxc,10.87.3.206,35073,2015-08-22 02:59:58.912755-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.777047-04,f,Remote Subplan,active,2015-08-22 03:01:36.829317-04
946684800,1724,10,pgxc,10.95.141.120,56360,2015-08-22 02:59:58.913164-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776372-04,f,Remote Subplan,active,2015-08-22 03:01:36.83008-04
946684800,1725,10,pgxc,10.223.4.4,48493,2015-08-22 02:59:58.916844-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776572-04,f,Remote Subplan,active,2015-08-22 03:01:36.829327-04
946684800,1726,10,pgxc,10.92.9.245,46930,2015-08-22 02:59:58.917287-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.777295-04,f,Remote Subplan,active,2015-08-22 03:01:36.830955-04
946684800,1727,10,pgxc,10.94.132.84,56038,2015-08-22 02:59:58.917824-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.851445-04,f,Remote Subplan,active,2015-08-22 03:01:36.902984-04
946684800,1764,10,pgxc,10.87.3.185,50336,2015-08-22 03:01:36.887455-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:03:54.260279-04,f,Remote Subplan,active,2015-08-22 03:03:57.387433-04
946684800,1765,10,pgxc,10.223.4.4,48516,2015-08-22 03:01:36.888344-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:03:54.203499-04,f,Remote Subplan,active,2015-08-22 03:03:57.333098-04
946684800,1766,10,pgxc,10.87.3.206,35094,2015-08-22 03:01:36.888532-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:03:54.206471-04,f,Remote Subplan,active,2015-08-22 03:03:57.333562-04
946684800,1767,10,pgxc,10.92.9.245,46954,2015-08-22 03:01:36.888952-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:03:54.232293-04,f,Remote Subplan,active,2015-08-22 03:03:57.363127-04
946684800,1768,10,pgxc,10.95.141.120,56383,2015-08-22 03:01:36.889134-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:03:54.24062-04,f,Remote Subplan,active,2015-08-22 03:03:57.367941-04
946684800,1769,10,pgxc,10.87.8.227,36428,2015-08-22 03:01:36.898776-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:03:54.19275-04,f,Remote Subplan,active,2015-08-22 03:03:57.33229-04
946684800,1770,10,pgxc,10.87.3.232,54270,2015-08-22 03:01:36.899436-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:03:54.188373-04,f,Remote Subplan,active,2015-08-22 03:03:57.326968-04
946684800,1771,10,pgxc,10.94.132.84,56062,2015-08-22 03:01:37.894586-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:03:53.214613-04,f,Remote Subplan,active,2015-08-22 03:03:57.348538-04
946684800,1789,10,psql,10.93.131.148,44957,2015-08-22 03:03:57.385496-04,,2015-08-22 03:03:57.397729-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:03:57.397731-04
946684800,1791,10,psql,10.93.131.148,44961,2015-08-22 03:03:57.388634-04,,2015-08-22 03:03:57.40149-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:03:57.401494-04
946684800,1790,10,psql,10.93.131.148,44959,2015-08-22 03:03:57.386961-04,,2015-08-22 03:03:57.398341-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:03:57.398343-04
946684800,1792,10,psql,10.93.131.148,44962,2015-08-22 03:03:57.3891-04,,2015-08-22 03:03:57.398518-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:03:57.398522-04
946684800,1686,10,pgxc,10.93.131.148,44616,2015-08-22 02:58:57.28848-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.783443-04,f,Remote Subplan,active,2015-08-22 03:01:36.828622-04
946684800,1720,10,pgxc,10.87.8.227,36404,2015-08-22 02:59:58.69247-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776466-04,f,Remote Subplan,active,2015-08-22 03:01:36.830081-04
946684800,1721,10,pgxc,10.87.3.232,54246,2015-08-22 02:59:58.698068-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776508-04,f,Remote Subplan,active,2015-08-22 03:01:36.828696-04
946684800,1722,10,pgxc,10.87.3.185,50314,2015-08-22 02:59:58.912613-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776282-04,f,Remote Subplan,active,2015-08-22 03:01:36.829142-04
946684800,1723,10,pgxc,10.87.3.206,35073,2015-08-22 02:59:58.912755-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.777047-04,f,Remote Subplan,active,2015-08-22 03:01:36.829317-04
946684800,1724,10,pgxc,10.95.141.120,56360,2015-08-22 02:59:58.913164-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776372-04,f,Remote Subplan,active,2015-08-22 03:01:36.83008-04
946684800,1725,10,pgxc,10.223.4.4,48493,2015-08-22 02:59:58.916844-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776572-04,f,Remote Subplan,active,2015-08-22 03:01:36.829327-04
946684800,1726,10,pgxc,10.92.9.245,46930,2015-08-22 02:59:58.917287-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.777295-04,f,Remote Subplan,active,2015-08-22 03:01:36.830955-04
946684800,1727,10,pgxc,10.94.132.84,56038,2015-08-22 02:59:58.917824-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.851445-04,f,Remote Subplan,active,2015-08-22 03:01:36.902984-04
946684800,1764,10,pgxc,10.87.3.185,50336,2015-08-22 03:01:36.887455-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:04:54.260898-04,f,Remote Subplan,active,2015-08-22 03:04:57.388052-04
946684800,1765,10,pgxc,10.223.4.4,48516,2015-08-22 03:01:36.888344-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:04:54.21251-04,f,Remote Subplan,active,2015-08-22 03:04:57.342109-04
946684800,1766,10,pgxc,10.87.3.206,35094,2015-08-22 03:01:36.888532-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:04:54.211085-04,f,Remote Subplan,active,2015-08-22 03:04:57.338171-04
946684800,1767,10,pgxc,10.92.9.245,46954,2015-08-22 03:01:36.888952-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:04:54.205366-04,f,Remote Subplan,active,2015-08-22 03:04:57.336199-04
946684800,1768,10,pgxc,10.95.141.120,56383,2015-08-22 03:01:36.889134-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:04:54.275802-04,f,Remote Subplan,active,2015-08-22 03:04:57.403124-04
946684800,1769,10,pgxc,10.87.8.227,36428,2015-08-22 03:01:36.898776-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:04:54.193899-04,f,Remote Subplan,active,2015-08-22 03:04:57.333439-04
946684800,1770,10,pgxc,10.87.3.232,54270,2015-08-22 03:01:36.899436-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:04:54.231842-04,f,Remote Subplan,active,2015-08-22 03:04:57.370436-04
